,country,indicator,date,year_week,value,source_x,url,country_code,level,region,region_name,new_cases_x,tests_done,population,testing_rate,positivity_rate,testing_data_source,source_y,new_cases_y,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
57567,Ireland,Daily ICU occupancy,2020-10-30,2020-W44,42.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4652.0,88160.0,4964440.0,1775.82970083232,5.27676950998185,TESSy,,,,,,,,,
57568,Ireland,Daily ICU occupancy,2020-10-31,2020-W44,44.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4652.0,88160.0,4964440.0,1775.82970083232,5.27676950998185,TESSy,,,,,,,,,
57569,Ireland,Daily ICU occupancy,2020-11-01,2020-W44,44.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4652.0,88160.0,4964440.0,1775.82970083232,5.27676950998185,TESSy,,,,,,,,,
57579,Ireland,Daily ICU occupancy,2020-11-02,2020-W45,44.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2939.0,78413.0,4964440.0,1579.49335675323,3.74810299312614,TESSy,,,,,,,,,
57580,Ireland,Daily ICU occupancy,2020-11-03,2020-W45,43.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2939.0,78413.0,4964440.0,1579.49335675323,3.74810299312614,TESSy,,,,,,,,,
57581,Ireland,Daily ICU occupancy,2020-11-04,2020-W45,40.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2939.0,78413.0,4964440.0,1579.49335675323,3.74810299312614,TESSy,,,,,,,,,
57582,Ireland,Daily ICU occupancy,2020-11-05,2020-W45,38.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2939.0,78413.0,4964440.0,1579.49335675323,3.74810299312614,TESSy,,,,,,,,,
57583,Ireland,Daily ICU occupancy,2020-11-06,2020-W45,37.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2939.0,78413.0,4964440.0,1579.49335675323,3.74810299312614,TESSy,,,,,,,,,
57584,Ireland,Daily ICU occupancy,2020-11-07,2020-W45,40.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2939.0,78413.0,4964440.0,1579.49335675323,3.74810299312614,TESSy,,,,,,,,,
57585,Ireland,Daily ICU occupancy,2020-11-08,2020-W45,40.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2939.0,78413.0,4964440.0,1579.49335675323,3.74810299312614,TESSy,,,,,,,,,
57595,Ireland,Daily ICU occupancy,2020-11-09,2020-W46,41.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2769.0,75958.0,4964440.0,1530.04165625932,3.64543563548277,TESSy,,,,,,,,,
57596,Ireland,Daily ICU occupancy,2020-11-10,2020-W46,40.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2769.0,75958.0,4964440.0,1530.04165625932,3.64543563548277,TESSy,,,,,,,,,
57597,Ireland,Daily ICU occupancy,2020-11-11,2020-W46,39.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2769.0,75958.0,4964440.0,1530.04165625932,3.64543563548277,TESSy,,,,,,,,,
57598,Ireland,Daily ICU occupancy,2020-11-12,2020-W46,38.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2769.0,75958.0,4964440.0,1530.04165625932,3.64543563548277,TESSy,,,,,,,,,
57599,Ireland,Daily ICU occupancy,2020-11-13,2020-W46,33.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2769.0,75958.0,4964440.0,1530.04165625932,3.64543563548277,TESSy,,,,,,,,,
57600,Ireland,Daily ICU occupancy,2020-11-14,2020-W46,33.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2769.0,75958.0,4964440.0,1530.04165625932,3.64543563548277,TESSy,,,,,,,,,
57601,Ireland,Daily ICU occupancy,2020-11-15,2020-W46,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2769.0,75958.0,4964440.0,1530.04165625932,3.64543563548277,TESSy,,,,,,,,,
57611,Ireland,Daily ICU occupancy,2020-11-16,2020-W47,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2379.0,77849.0,4964440.0,1568.13255875789,3.05591593983224,TESSy,,,,,,,,,
57612,Ireland,Daily ICU occupancy,2020-11-17,2020-W47,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2379.0,77849.0,4964440.0,1568.13255875789,3.05591593983224,TESSy,,,,,,,,,
57613,Ireland,Daily ICU occupancy,2020-11-18,2020-W47,33.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2379.0,77849.0,4964440.0,1568.13255875789,3.05591593983224,TESSy,,,,,,,,,
57614,Ireland,Daily ICU occupancy,2020-11-19,2020-W47,32.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2379.0,77849.0,4964440.0,1568.13255875789,3.05591593983224,TESSy,,,,,,,,,
57615,Ireland,Daily ICU occupancy,2020-11-20,2020-W47,33.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2379.0,77849.0,4964440.0,1568.13255875789,3.05591593983224,TESSy,,,,,,,,,
57616,Ireland,Daily ICU occupancy,2020-11-21,2020-W47,32.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2379.0,77849.0,4964440.0,1568.13255875789,3.05591593983224,TESSy,,,,,,,,,
57617,Ireland,Daily ICU occupancy,2020-11-22,2020-W47,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2379.0,77849.0,4964440.0,1568.13255875789,3.05591593983224,TESSy,,,,,,,,,
57627,Ireland,Daily ICU occupancy,2020-11-23,2020-W48,33.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1849.0,75604.0,4964440.0,1522.91094262394,2.44563779694196,TESSy,,,,,,,,,
57628,Ireland,Daily ICU occupancy,2020-11-24,2020-W48,37.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1849.0,75604.0,4964440.0,1522.91094262394,2.44563779694196,TESSy,,,,,,,,,
57629,Ireland,Daily ICU occupancy,2020-11-25,2020-W48,36.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1849.0,75604.0,4964440.0,1522.91094262394,2.44563779694196,TESSy,,,,,,,,,
57630,Ireland,Daily ICU occupancy,2020-11-26,2020-W48,36.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1849.0,75604.0,4964440.0,1522.91094262394,2.44563779694196,TESSy,,,,,,,,,
57631,Ireland,Daily ICU occupancy,2020-11-27,2020-W48,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1849.0,75604.0,4964440.0,1522.91094262394,2.44563779694196,TESSy,,,,,,,,,
57632,Ireland,Daily ICU occupancy,2020-11-28,2020-W48,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1849.0,75604.0,4964440.0,1522.91094262394,2.44563779694196,TESSy,,,,,,,,,
57633,Ireland,Daily ICU occupancy,2020-11-29,2020-W48,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1849.0,75604.0,4964440.0,1522.91094262394,2.44563779694196,TESSy,,,,,,,,,
57643,Ireland,Daily ICU occupancy,2020-11-30,2020-W49,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1965.0,76115.0,4964440.0,1533.20414789986,2.58161991723051,TESSy,,,,,,,,,
57644,Ireland,Daily ICU occupancy,2020-12-01,2020-W49,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1965.0,76115.0,4964440.0,1533.20414789986,2.58161991723051,TESSy,,,,,,,,,
57645,Ireland,Daily ICU occupancy,2020-12-02,2020-W49,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1965.0,76115.0,4964440.0,1533.20414789986,2.58161991723051,TESSy,,,,,,,,,
57646,Ireland,Daily ICU occupancy,2020-12-03,2020-W49,32.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1965.0,76115.0,4964440.0,1533.20414789986,2.58161991723051,TESSy,,,,,,,,,
57647,Ireland,Daily ICU occupancy,2020-12-04,2020-W49,29.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1965.0,76115.0,4964440.0,1533.20414789986,2.58161991723051,TESSy,,,,,,,,,
57648,Ireland,Daily ICU occupancy,2020-12-05,2020-W49,28.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1965.0,76115.0,4964440.0,1533.20414789986,2.58161991723051,TESSy,,,,,,,,,
57649,Ireland,Daily ICU occupancy,2020-12-06,2020-W49,28.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1965.0,76115.0,4964440.0,1533.20414789986,2.58161991723051,TESSy,,,,,,,,,
57659,Ireland,Daily ICU occupancy,2020-12-07,2020-W50,28.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1984.0,81762.0,4964440.0,1646.95313066529,2.42655512340696,TESSy,,,,,,,,,
57660,Ireland,Daily ICU occupancy,2020-12-08,2020-W50,32.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1984.0,81762.0,4964440.0,1646.95313066529,2.42655512340696,TESSy,,,,,,,,,
57661,Ireland,Daily ICU occupancy,2020-12-09,2020-W50,37.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1984.0,81762.0,4964440.0,1646.95313066529,2.42655512340696,TESSy,,,,,,,,,
57662,Ireland,Daily ICU occupancy,2020-12-10,2020-W50,36.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1984.0,81762.0,4964440.0,1646.95313066529,2.42655512340696,TESSy,,,,,,,,,
57663,Ireland,Daily ICU occupancy,2020-12-11,2020-W50,35.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1984.0,81762.0,4964440.0,1646.95313066529,2.42655512340696,TESSy,,,,,,,,,
57664,Ireland,Daily ICU occupancy,2020-12-12,2020-W50,32.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1984.0,81762.0,4964440.0,1646.95313066529,2.42655512340696,TESSy,,,,,,,,,
57665,Ireland,Daily ICU occupancy,2020-12-13,2020-W50,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1984.0,81762.0,4964440.0,1646.95313066529,2.42655512340696,TESSy,,,,,,,,,
57675,Ireland,Daily ICU occupancy,2020-12-14,2020-W51,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3830.0,91482.0,4964440.0,1842.74560675524,4.18661594630638,TESSy,,,,,,,,,
57676,Ireland,Daily ICU occupancy,2020-12-15,2020-W51,32.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3830.0,91482.0,4964440.0,1842.74560675524,4.18661594630638,TESSy,,,,,,,,,
57677,Ireland,Daily ICU occupancy,2020-12-16,2020-W51,28.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3830.0,91482.0,4964440.0,1842.74560675524,4.18661594630638,TESSy,,,,,,,,,
57678,Ireland,Daily ICU occupancy,2020-12-17,2020-W51,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3830.0,91482.0,4964440.0,1842.74560675524,4.18661594630638,TESSy,,,,,,,,,
57679,Ireland,Daily ICU occupancy,2020-12-18,2020-W51,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3830.0,91482.0,4964440.0,1842.74560675524,4.18661594630638,TESSy,,,,,,,,,
57680,Ireland,Daily ICU occupancy,2020-12-19,2020-W51,29.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3830.0,91482.0,4964440.0,1842.74560675524,4.18661594630638,TESSy,,,,,,,,,
57681,Ireland,Daily ICU occupancy,2020-12-20,2020-W51,29.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3830.0,91482.0,4964440.0,1842.74560675524,4.18661594630638,TESSy,,,,,,,,,
57691,Ireland,Daily ICU occupancy,2020-12-21,2020-W52,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6632.0,103126.0,4964440.0,2077.29371288605,6.43096794212905,TESSy,,,,,,,,,
57692,Ireland,Daily ICU occupancy,2020-12-22,2020-W52,28.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6632.0,103126.0,4964440.0,2077.29371288605,6.43096794212905,TESSy,,,,,,,,,
57693,Ireland,Daily ICU occupancy,2020-12-23,2020-W52,25.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6632.0,103126.0,4964440.0,2077.29371288605,6.43096794212905,TESSy,,,,,,,,,
57694,Ireland,Daily ICU occupancy,2020-12-24,2020-W52,22.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6632.0,103126.0,4964440.0,2077.29371288605,6.43096794212905,TESSy,,,,,,,,,
57695,Ireland,Daily ICU occupancy,2020-12-25,2020-W52,25.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6632.0,103126.0,4964440.0,2077.29371288605,6.43096794212905,TESSy,,,,,,,,,
57696,Ireland,Daily ICU occupancy,2020-12-26,2020-W52,23.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6632.0,103126.0,4964440.0,2077.29371288605,6.43096794212905,TESSy,,,,,,,,,
57697,Ireland,Daily ICU occupancy,2020-12-27,2020-W52,27.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6632.0,103126.0,4964440.0,2077.29371288605,6.43096794212905,TESSy,,,,,,,,,
57707,Ireland,Daily ICU occupancy,2020-12-28,2020-W53,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,21057.0,154955.0,4964440.0,3121.29867618503,13.5891065147946,TESSy,,,,,,,,,
57708,Ireland,Daily ICU occupancy,2020-12-29,2020-W53,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,21057.0,154955.0,4964440.0,3121.29867618503,13.5891065147946,TESSy,,,,,,,,,
57709,Ireland,Daily ICU occupancy,2020-12-30,2020-W53,39.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,21057.0,154955.0,4964440.0,3121.29867618503,13.5891065147946,TESSy,,,,,,,,,
57710,Ireland,Daily ICU occupancy,2020-12-31,2020-W53,42.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,21057.0,154955.0,4964440.0,3121.29867618503,13.5891065147946,TESSy,,,,,,,,,
57711,Ireland,Daily ICU occupancy,2021-01-01,2020-W53,50.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,21057.0,154955.0,4964440.0,3121.29867618503,13.5891065147946,TESSy,,,,,,,,,
57712,Ireland,Daily ICU occupancy,2021-01-02,2020-W53,56.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,21057.0,154955.0,4964440.0,3121.29867618503,13.5891065147946,TESSy,,,,,,,,,
57713,Ireland,Daily ICU occupancy,2021-01-03,2020-W53,65.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,21057.0,154955.0,4964440.0,3121.29867618503,13.5891065147946,TESSy,,,,,,,,,
57723,Ireland,Daily ICU occupancy,2021-01-04,2021-W01,73.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,44394.0,178458.0,4964440.0,3594.72568910089,24.8764415156507,TESSy,,,,,,,,,
57724,Ireland,Daily ICU occupancy,2021-01-05,2021-W01,76.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,44394.0,178458.0,4964440.0,3594.72568910089,24.8764415156507,TESSy,,,,,,,,,
57725,Ireland,Daily ICU occupancy,2021-01-06,2021-W01,89.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,44394.0,178458.0,4964440.0,3594.72568910089,24.8764415156507,TESSy,,,,,,,,,
57726,Ireland,Daily ICU occupancy,2021-01-07,2021-W01,101.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,44394.0,178458.0,4964440.0,3594.72568910089,24.8764415156507,TESSy,,,,,,,,,
57727,Ireland,Daily ICU occupancy,2021-01-08,2021-W01,107.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,44394.0,178458.0,4964440.0,3594.72568910089,24.8764415156507,TESSy,,,,,,,,,
57728,Ireland,Daily ICU occupancy,2021-01-09,2021-W01,121.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,44394.0,178458.0,4964440.0,3594.72568910089,24.8764415156507,TESSy,,,,,,,,,
57729,Ireland,Daily ICU occupancy,2021-01-10,2021-W01,128.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,44394.0,178458.0,4964440.0,3594.72568910089,24.8764415156507,TESSy,,,,,,,,,
57739,Ireland,Daily ICU occupancy,2021-01-11,2021-W02,144.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,22332.0,160834.0,4964440.0,3239.72089500528,13.885123792233,TESSy,,,,,,,,,
57740,Ireland,Daily ICU occupancy,2021-01-12,2021-W02,160.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,22332.0,160834.0,4964440.0,3239.72089500528,13.885123792233,TESSy,,,,,,,,,
57741,Ireland,Daily ICU occupancy,2021-01-13,2021-W02,176.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,22332.0,160834.0,4964440.0,3239.72089500528,13.885123792233,TESSy,,,,,,,,,
57742,Ireland,Daily ICU occupancy,2021-01-14,2021-W02,173.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,22332.0,160834.0,4964440.0,3239.72089500528,13.885123792233,TESSy,,,,,,,,,
57743,Ireland,Daily ICU occupancy,2021-01-15,2021-W02,187.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,22332.0,160834.0,4964440.0,3239.72089500528,13.885123792233,TESSy,,,,,,,,,
57744,Ireland,Daily ICU occupancy,2021-01-16,2021-W02,191.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,22332.0,160834.0,4964440.0,3239.72089500528,13.885123792233,TESSy,,,,,,,,,
57745,Ireland,Daily ICU occupancy,2021-01-17,2021-W02,196.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,22332.0,160834.0,4964440.0,3239.72089500528,13.885123792233,TESSy,,,,,,,,,
57755,Ireland,Daily ICU occupancy,2021-01-18,2021-W03,199.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,14059.0,146868.0,4964440.0,2958.40014180854,9.57254132962933,TESSy,,,,,,,,,
57756,Ireland,Daily ICU occupancy,2021-01-19,2021-W03,209.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,14059.0,146868.0,4964440.0,2958.40014180854,9.57254132962933,TESSy,,,,,,,,,
57757,Ireland,Daily ICU occupancy,2021-01-20,2021-W03,210.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,14059.0,146868.0,4964440.0,2958.40014180854,9.57254132962933,TESSy,,,,,,,,,
57758,Ireland,Daily ICU occupancy,2021-01-21,2021-W03,214.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,14059.0,146868.0,4964440.0,2958.40014180854,9.57254132962933,TESSy,,,,,,,,,
57759,Ireland,Daily ICU occupancy,2021-01-22,2021-W03,218.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,14059.0,146868.0,4964440.0,2958.40014180854,9.57254132962933,TESSy,,,,,,,,,
57760,Ireland,Daily ICU occupancy,2021-01-23,2021-W03,216.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,14059.0,146868.0,4964440.0,2958.40014180854,9.57254132962933,TESSy,,,,,,,,,
57761,Ireland,Daily ICU occupancy,2021-01-24,2021-W03,221.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,14059.0,146868.0,4964440.0,2958.40014180854,9.57254132962933,TESSy,,,,,,,,,
57771,Ireland,Daily ICU occupancy,2021-01-25,2021-W04,218.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,8609.0,137069.0,4964440.0,2761.01634826889,6.28077829414383,TESSy,,,,,,,,,
57772,Ireland,Daily ICU occupancy,2021-01-26,2021-W04,216.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,8609.0,137069.0,4964440.0,2761.01634826889,6.28077829414383,TESSy,,,,,,,,,
57773,Ireland,Daily ICU occupancy,2021-01-27,2021-W04,212.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,8609.0,137069.0,4964440.0,2761.01634826889,6.28077829414383,TESSy,,,,,,,,,
57774,Ireland,Daily ICU occupancy,2021-01-28,2021-W04,214.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,8609.0,137069.0,4964440.0,2761.01634826889,6.28077829414383,TESSy,,,,,,,,,
57775,Ireland,Daily ICU occupancy,2021-01-29,2021-W04,211.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,8609.0,137069.0,4964440.0,2761.01634826889,6.28077829414383,TESSy,,,,,,,,,
57776,Ireland,Daily ICU occupancy,2021-01-30,2021-W04,213.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,8609.0,137069.0,4964440.0,2761.01634826889,6.28077829414383,TESSy,,,,,,,,,
57777,Ireland,Daily ICU occupancy,2021-01-31,2021-W04,211.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,8609.0,137069.0,4964440.0,2761.01634826889,6.28077829414383,TESSy,,,,,,,,,
57787,Ireland,Daily ICU occupancy,2021-02-01,2021-W05,207.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6906.0,122834.0,4964440.0,2474.27705843962,5.62222186039696,TESSy,,,,,,,,,
57788,Ireland,Daily ICU occupancy,2021-02-02,2021-W05,207.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6906.0,122834.0,4964440.0,2474.27705843962,5.62222186039696,TESSy,,,,,,,,,
57789,Ireland,Daily ICU occupancy,2021-02-03,2021-W05,202.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6906.0,122834.0,4964440.0,2474.27705843962,5.62222186039696,TESSy,,,,,,,,,
57790,Ireland,Daily ICU occupancy,2021-02-04,2021-W05,187.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6906.0,122834.0,4964440.0,2474.27705843962,5.62222186039696,TESSy,,,,,,,,,
57791,Ireland,Daily ICU occupancy,2021-02-05,2021-W05,181.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6906.0,122834.0,4964440.0,2474.27705843962,5.62222186039696,TESSy,,,,,,,,,
57792,Ireland,Daily ICU occupancy,2021-02-06,2021-W05,180.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6906.0,122834.0,4964440.0,2474.27705843962,5.62222186039696,TESSy,,,,,,,,,
57793,Ireland,Daily ICU occupancy,2021-02-07,2021-W05,179.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6906.0,122834.0,4964440.0,2474.27705843962,5.62222186039696,TESSy,,,,,,,,,
57803,Ireland,Daily ICU occupancy,2021-02-08,2021-W06,175.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6014.0,113628.0,4964440.0,2288.83821740216,5.2927095434224,TESSy,,,,,,,,,
57804,Ireland,Daily ICU occupancy,2021-02-09,2021-W06,178.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6014.0,113628.0,4964440.0,2288.83821740216,5.2927095434224,TESSy,,,,,,,,,
57805,Ireland,Daily ICU occupancy,2021-02-10,2021-W06,170.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6014.0,113628.0,4964440.0,2288.83821740216,5.2927095434224,TESSy,,,,,,,,,
57806,Ireland,Daily ICU occupancy,2021-02-11,2021-W06,170.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6014.0,113628.0,4964440.0,2288.83821740216,5.2927095434224,TESSy,,,,,,,,,
57807,Ireland,Daily ICU occupancy,2021-02-12,2021-W06,173.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6014.0,113628.0,4964440.0,2288.83821740216,5.2927095434224,TESSy,,,,,,,,,
57808,Ireland,Daily ICU occupancy,2021-02-13,2021-W06,170.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6014.0,113628.0,4964440.0,2288.83821740216,5.2927095434224,TESSy,,,,,,,,,
